Date,Open,High,Low,Close,Volume,SMA20,SMA60,SMA120,EMA20,EMA60,RSI,K,D,ATR
2015-02-05,107.83061981201172,108.2011717701286,106.3484119795442,107.83061981201172,23363000,103.88424452480028,,,105.23706232960498,104.11970768595526,62.222128500537536,79.87781736276611,81.1920789122638,2.196843401239089
2015-02-06,105.97785949707031,107.83061927848763,105.97785949707033,107.83061927848763,27301000,104.27332455996546,,,105.50610618762128,104.33488566683566,66.66668343246008,81.33314039206918,81.23946462363507,2.1968412627495795
2015-02-09,105.23676300048828,106.34841894767654,104.8662110180922,105.97786696528046,26315000,104.66240307363475,,,105.55463217160859,104.42781267456549,58.6956612165861,69.71795096651444,77.37912475293471,2.3291807141935226
2015-02-10,105.60730743408203,105.9778593899911,104.86620352226392,105.23675547817297,33294000,105.07000957669932,,,105.52218229915243,104.47250402029734,55.31916863795505,57.548026759936185,70.7460371974854,2.3027143059075277
2015-02-11,109.68339538574219,110.42449940861881,108.2011873399889,108.2011873399889,71259000,105.57025527552109,,,105.79380444257086,104.67397611755148,58.82358201416459,59.939468999049936,67.13560279967028,2.540927469957555
2015-02-12,110.053955078125,110.79505915272517,109.31285100352483,110.79505915272517,33577000,106.23724974927063,,,106.29777760703602,104.99783606699626,62.50005567888473,73.31334022870827,69.19798846539089,2.540927967321894
2015-02-13,110.053955078125,111.16561119002526,109.68340304082491,110.053955078125,37815000,106.55221901116401,,,106.67420304948763,105.26007316379368,55.769302034436905,76.94944318052356,71.78443183833467,2.48799200735892
2015-02-24,111.90669250488281,112.64779642875621,110.05393269519932,110.42448465713602,72531000,106.9412990721208,,,107.04817639640217,105.52291232905532,56.60370807266849,75.93662635983243,73.16943382586493,2.5409279658314543
2015-02-25,114.50056457519531,114.5005645751953,113.01835661952934,113.01835661952934,48183000,107.44154438026214,,,107.6408596289735,105.89760311704369,60.34481554636772,79.19732127539216,75.17963643067698,2.7526725290691525
2015-02-26,111.5361557006836,114.130019786746,111.5361557006836,113.75946777445137,55574000,107.96031837735589,,,108.24583630044235,106.28396465452778,67.27275487866858,83.75199003875173,78.03794720933838,2.7526719644619866
2015-03-02,110.42447662353516,113.38889210336161,110.05392468855686,112.27723629842669,41388000,108.33087042877756,,,108.64299612172681,106.57375643199317,61.40349450215457,82.02474380466226,79.36714589320557,2.7791416599231686
2015-03-03,111.5361557006836,111.90670771297822,110.05394765150507,111.16560368838896,29134000,108.60878559007729,,,108.89070273515411,106.7923822215076,68.62747664545394,76.47732832975204,78.40374460655315,2.6997366042033195
2015-03-04,111.5361557006836,112.27725972527284,110.4244996637997,111.16560368838896,32627000,108.77553517194296,,,109.11342737812923,106.99755717237501,65.217391947531,72.77946330091933,76.52881710632428,2.6203315132815135
2015-03-05,111.16558837890625,111.90669230143229,110.05393249511718,111.16558837890625,28872000,108.94228207440878,,,109.31381017770076,107.19038090708248,62.79072603246736,70.31435004190986,74.45720502448242,2.5673982171145124
2015-03-06,110.42447662353516,110.79502855851347,110.05392468855686,110.42447662353516,31316000,109.03491894574668,,,109.42200057345738,107.33800902200994,58.13949187751109,66.1067940231865,71.67362445500298,2.51446278138344
2015-03-09,107.83061981201172,109.31282764447923,107.46006785389484,109.31282764447923,67163000,109.16461176933603,,,109.41138905218016,107.42700979342116,54.34781885771512,59.455621764777575,67.60084936455411,2.5938662424333634
2015-03-10,106.71896362304688,107.46006753709581,106.71896362304688,107.46006753709581,46809000,109.16461219431855,,,109.22209339190114,107.42848155922213,54.34779400668911,48.611240897141826,61.27086846176592,2.5673987967931433
2015-03-11,108.2011489868164,109.68335650718375,105.97783770626538,106.34838958635721,51795000,109.27577669311415,,,108.94381118852415,107.38095243439426,53.19141645758903,33.85659044485769,52.13266856215577,2.752674179500417
2015-03-12,109.68339538574219,110.0539473971805,108.57173935142723,108.94229136286555,32183000,109.42399751554467,,,108.94366424746764,107.44889650375406,52.1739033050616,34.16537089471882,46.14352248872772,2.6468037423845194
2015-03-13,110.42447662353516,110.79502855851347,108.94226888362194,109.68337275357855,45451000,109.55369148589655,,,109.01507818973191,107.54510094041947,46.34137443416902,37.26969010024086,43.18556293319186,2.593867161109895
2015-03-16,108.2011489868164,110.79501214745926,108.20114898681639,110.42446026736742,36912000,109.68338350866433,,,109.1509672957469,107.66781060182178,51.21935571757896,42.237713066882314,42.86961187927883,2.673271090498647
2015-03-17,110.42447662353516,111.16558049349177,110.05392468855686,110.05392468855686,55718000,109.7945487791678,,,109.23792563661291,107.76850974565808,48.78046438965812,44.10050953528921,43.279912048950905,2.5673990955970774
2015-03-18,113.75945281982422,114.1300047834067,111.16558907474679,111.90669300191178,70808000,110.09099008099936,,,109.49466476814334,107.94152102786035,46.1538293122203,53.64276068643646,46.734200265725015,2.5673991082249747
2015-03-19,114.13001251220703,114.87111648955903,113.01835654617905,113.01835654617905,43070000,110.48007013439965,,,109.83332258948981,108.15187820015748,47.499981695274336,62.1507623577949,51.873059590170996,2.5938676369096063
2015-03-20,114.13001251220703,114.13001251220703,112.27725256882705,112.27725256882705,37536000,110.68387339584156,,,110.06800145176851,108.32134633268583,50.00005772464055,65.04498861767858,56.26370561466679,2.4615259838728543
2015-03-23,113.75945281982422,114.1300047834067,113.01834889265925,114.1300047834067,26285000,110.85062067737564,,,110.4577493574903,108.55800038827998,59.99993049550398,73.91886609128785,62.14876180129378,2.435059095848428
2015-03-24,112.27725982666016,113.75946787717712,112.27725982666016,113.75946787717712,36086000,111.03589631732825,,,110.77432291361798,108.7682440816581,58.53657845018901,78.44595421847555,67.58116093180438,2.4350580169393856
2015-03-25,111.90669250488281,113.0183483906929,111.53614054294611,112.64779642875621,44424000,111.14706190590925,,,110.95383877684513,108.92386796283436,54.54545089995127,77.29730120777523,70.81987501615737,2.461527126076235
2015-03-26,107.83061981201172,108.94227568636235,107.08951589577795,107.83061981201172,157081000,110.88767506553339,,,110.65474653506556,108.88033252598356,43.636383214914545,58.47603484700413,66.70526106826512,2.77914261483544
2015-03-27,105.60730743408203,107.83061916953639,105.60730743408203,106.71896330180921,106610000,110.53564984190128,,,110.27803795953645,108.79486355778579,43.63636708998963,42.98401744384843,58.79817914502771,2.726207158284681
2015-03-30,105.60730743408203,106.71896330180921,105.23675547817297,105.60730743408203,59832000,110.20215339868403,,,109.83119736424969,108.66966115206533,45.28302184210899,29.938060772886985,49.17813910763777,2.6468031441563875
2015-03-31,107.83061981201172,107.83061981201172,105.97786002142732,106.71896393766107,56539000,109.97982141114764,,,109.53358347100583,108.59353488421533,50.94345347127764,25.08690890775606,41.147728718231846,2.5409312568000533
2015-04-01,106.71896362304688,107.46006753709581,106.3484116660224,107.46006753709581,38697000,109.79454460358298,,,109.33537623722579,108.54957537285468,45.83327802952245,24.416906621013837,35.57078786971744,2.3556525468179195
2015-04-02,108.94230651855469,109.68341064453125,107.08954620361328,107.46009826660156,49213000,109.60927009796774,,,109.15618160170754,108.5075738000131,43.47837367464638,23.970344758956152,31.70397343038597,2.408588601534094
2015-04-07,108.2011489868164,109.31280462709191,107.46004522663273,108.57170086690823,33362000,109.5166313101364,,,109.1003485484623,108.51003185861791,44.680843711969615,27.51860239513721,30.3088497353545,2.35565261866383
2015-04-08,105.97785949707031,108.2011712347711,105.97785949707033,107.83061927848763,47500000,109.44252089183684,,,108.97909140570897,108.48413284133194,43.7500059882528,27.320084817002847,29.312594754660687,2.461523016156901
2015-04-09,105.97785949707031,107.83061927848763,105.97785949707033,106.71896340963724,46493000,109.4054656854639,107.16980510815353,,108.76330892074492,108.41720200799995,34.78256469321296,23.341589950887347,27.32225980953452,2.302714422340291
2015-04-10,108.94230651855469,108.94230651855469,107.46009826660156,108.20120239257812,33819000,109.49810632577494,107.23774016530709,,108.70965523865095,108.40905364616708,36.17025910961792,26.67227567395501,27.10559843024347,2.2497801095738765
2015-04-13,108.94230651855469,109.31285858154297,108.20120239257812,108.5717544555664,23821000,109.47957948040998,107.3489061771031,,108.69649526131491,108.41516121219375,39.1304858793126,30.28163139673928,28.164276088232608,2.1968441271156527
2015-04-14,106.71896362304688,107.83061949412027,106.3484116660224,107.46006753709581,41528000,109.36841421958586,107.49095125583406,,108.57852474616658,108.37947785923174,29.545473535634898,28.883389933880128,28.403980703824384,2.223314882470249
2015-04-15,105.97785949707031,107.0895153659207,104.86620362821994,106.34841145335378,71481000,109.16461177888516,107.57741327078325,,108.36578140179688,108.30394050278468,28.26086393874334,25.31619806352489,27.37471982264841,2.276251950479487
2015-04-16,108.94230651855469,108.94230651855469,107.08954620361328,107.46009826660156,54354000,109.0349204577874,107.70093126564022,,108.2793966935902,108.27269478958972,34.78273970984819,34.826279768325286,29.858573139605365,2.302721074120195
2015-04-17,105.60730743408203,106.71896330180921,105.60730743408203,105.9778593899911,76708000,108.73847877719136,107.83062397727515,,108.05990571634918,108.18808068455492,43.24328059548838,30.909776357904445,30.208974212534553,2.0380432383731426
2015-04-20,105.97785949707031,106.71896340963724,104.86620362821994,105.2367555845034,34341000,108.34939872910759,107.9664928134022,,107.79070476027752,108.07970347917248,44.44447806674184,23.1706033212467,27.862850581378456,2.0115751957651153
2015-04-21,105.60730743408203,106.34841134590015,104.86620352226392,105.23675547817297,36209000,107.99737387457489,108.08383418197917,,107.54720182258751,107.9757152059137,48.48485834113957,18.011154572484806,24.578951911069023,2.0115751957651145
2015-04-22,106.34841918945312,107.46007513916867,105.97786720621461,106.34841918945312,40606000,107.60829459487721,108.23205500717448,,107.43291753530364,107.91641737207405,48.48488870559666,22.2638334276728,23.8072457498307,2.011575715984115
2015-04-23,108.94230651855469,108.94230651855469,107.46009826660156,107.83065032958984,46931000,107.31185371749784,108.2999896819967,,107.47083122046203,107.9133034389106,51.42867804687361,35.355456777719674,27.65664942614703,2.1174493915575545
2015-04-24,113.01836395263672,113.01836395263672,110.053947848961,110.42449986192047,122689000,107.20068888915605,108.42968328906203,,107.75236391745194,108.00415732520464,59.523723972308936,46.29759824882126,33.87029903408534,2.302724333138191
2015-04-27,112.27725982666016,113.38891586454787,111.16560378877243,113.38891586454787,57529000,107.47860369178287,108.60260771252612,,108.28957706146953,108.19831660346688,63.82980584208176,64.19839882936665,43.97966563292487,2.382128376150207
2015-04-28,112.27725982666016,113.75946787717712,111.53615580140166,113.75946787717712,43177000,107.83062892055125,108.77553237993614,,108.81086905791408,108.39818248565015,67.39121022580981,76.13226588282085,54.69719904984835,2.3556619980028892
2015-04-29,110.053955078125,111.90671526462542,109.68340304082491,111.16561119002526,37363000,108.10854410834841,108.88052264527,,109.0352665324265,108.49733033968408,61.999978158132215,74.36600031937846,61.2534661398106,2.5144695019268104
2015-04-30,108.94230651855469,110.05396270751953,108.5717544555664,108.94230651855469,48913000,108.21971123739308,108.93610607953934,,109.02640832900927,108.51322405628913,51.92306778842953,64.85519940492271,62.45404389486249,2.5409347608940536
2015-05-04,109.31282043457031,110.05392430192333,108.20116463354078,110.05392430192333,30811000,108.34940407563447,108.97316128372015,,109.12431568116843,108.56809414895099,53.70359793696763,62.68118122379587,62.52975633784089,2.5938707237096037
2015-05-05,108.94230651855469,109.68341064453125,108.20120239257812,109.31285858154297,27559000,108.44204209138154,108.99786475458603,,109.14228023059773,108.59454322564348,54.717063264978954,58.45420657858455,61.17123975141481,2.5673978036954037
2015-05-06,109.31282043457031,109.68337236824682,107.83061269986428,107.83061269986428,18784000,108.40498768302936,108.98551264630414,,109.01730864040469,108.56748726386704,53.70368221059667,50.08053615722679,57.4743385533389,2.514461786517309
2015-05-07,108.57173919677734,109.31284321859835,108.20118718586684,108.20118718586684,21826000,108.42351607839831,109.01021624652373,,108.9395541500541,108.5545481220571,51.92303611415298,45.88705982523287,53.61191231062767,2.4350571760553916
2015-05-08,108.57173919677734,109.31284321859835,108.20118718586684,108.20118718586684,19987000,108.49762726720978,109.02256838233075,,108.86921004601054,108.54209762790362,56.25004944068427,43.09140893724247,50.10507785282702,2.3821189760705326
2015-05-11,110.053955078125,110.42450711542509,108.94229896622475,110.42450711542509,20326000,108.60879250335213,109.12755850741375,,109.01737824826832,108.60826143247863,63.46160390120768,49.56098940701581,49.92371503755643,2.4085875580805998
2015-05-12,109.31282043457031,110.05392430192333,108.9422685008938,108.9422685008938,20509000,108.62731820561851,109.17696506719106,,109.01022298717979,108.61997360909395,58.92854417579512,45.73899515989464,48.52880841166819,2.408589757430246
2015-05-13,109.68339538574219,110.42449940861881,108.94229136286555,109.31284337430387,18844000,108.7199569974789,109.21402090098711,,109.03905109124281,108.64421430225572,57.407413257847665,40.29652859863425,45.784715140655585,2.35565484648234
2015-05-14,108.2011489868164,110.05390838727558,108.20114898681639,109.68335650718375,38700000,108.8867042501704,109.24489984590664,,109.10042721687655,108.68048988714526,54.90182422308451,37.28088730393056,42.95010586174635,2.302717137293599
2015-05-15,108.57173919677734,108.94229120768784,107.46008316404584,108.94229120768784,24295000,108.96081389722471,109.26342771139329,,109.08536360126944,108.68960979720295,45.652159992249295,32.69706146598151,39.53242439649069,2.090971403014387
2015-05-18,108.57173919677734,108.94229120768784,107.46008316404584,108.94229120768784,22879000,109.10903548810957,109.3128347821001,,109.07173516789426,108.69839401992208,34.210471350255986,29.64117757401601,36.23534212233201,1.9850994059440015
2015-05-19,108.57173919677734,109.31284321859835,107.46008316404584,107.83063517495634,26257000,109.2387294676322,109.35606611037981,,108.95351561734314,108.66828675651303,29.999934335739297,22.538557847913523,31.669747364192087,1.9586314044280766
2015-05-20,108.57173919677734,108.94229120768784,108.20118718586684,108.57173919677734,26920000,109.40547865356243,109.36224197465963,,108.91715051692827,108.66494337870519,39.999938643542244,27.525672067425013,30.28838893193631,1.7468879184551693
2015-05-21,107.83061981201172,108.57172372824547,107.08951589577795,108.2011717701286,40819000,109.49811628259621,109.31901051828302,,108.84895283227627,108.64891281173753,46.66652327080604,29.46148053651324,30.01275280012861,1.6674855303509222
2015-05-22,107.83061981201172,108.94227568636235,107.46006785389484,108.2011717701286,22074000,109.51664235462314,109.28813079648309,,108.78725184025905,108.63346383182882,40.74079782914693,30.752019515905346,30.25917503872086,1.6410175420712767
2015-05-25,109.31282043457031,109.31282043457031,107.83061269986428,108.5717165672173,16253000,109.42400318988798,109.25725132831776,,108.76672239630544,108.63133693994843,46.15366975941164,35.31598475800484,31.944778278482218,1.6145522438827646
2015-05-26,108.57173919677734,110.05394724041936,108.57173919677734,110.05394724041936,15545000,109.25725475868155,109.2078445053326,,108.88932753179878,108.68025779888409,61.538533772135104,53.17356653528863,39.021041030751114,1.588085887084159
2015-05-27,107.4600601196289,108.9422678454169,107.4600601196289,107.8306120510759,23825000,108.9608119673765,109.10903024327634,,108.78848833814864,108.65108680861925,48.38700135090528,42.856321780457414,40.29946794731989,1.6674899300881865
2015-05-28,108.94230651855469,109.31285858154297,108.20120239257812,108.94230651855469,35891000,108.84964673380298,109.05344808027849,,108.8031388911461,108.66106985401574,52.941219412319015,47.08957684156083,42.56283757873355,1.693960679926441
2015-05-29,108.2011489868164,109.31280462709191,107.83059710672457,108.94225274700007,56616000,108.84964404522525,109.01639223125532,,108.81638881374751,108.67069446440145,42.857003544571555,49.91125222763103,45.01230912836606,1.641024079269948
2015-06-01,107.4600601196289,108.2011639825229,106.71895625673491,107.8306120510759,31570000,108.73847843268285,108.96080903730011,,108.72249900424771,108.64198068874067,44.44448454737037,43.27410381998684,44.43290735890633,1.6939567846795103
2015-06-02,106.71896362304688,107.08951558007134,106.3484116660224,107.08951558007134,33317000,108.62731128260927,108.89287449065286,,108.56696731869926,108.58899168166317,39.28568560010214,35.51604041829261,41.460618378701746,1.6939546044886882
2015-06-03,105.97785949707031,107.0895153659207,105.97785949707033,106.34841145335378,29870000,108.55320122028374,108.82494007114983,,108.35566466227652,108.51261855434288,34.48298804104451,26.70765124677307,36.54296266805885,1.641018653241675
2015-06-04,104.49564361572266,105.60729939886865,103.754539760292,105.23674747115332,58172000,108.40497923454807,108.7570054015944,,108.0586101478133,108.40110108434732,33.33342391500676,25.648207320704657,32.91137755227412,1.6674899639505227
2015-06-05,103.7545394897461,104.1250914164952,103.0134356362479,103.383987562997,42648000,108.16411925340458,108.68907073535941,,107.61338795181524,108.23052220752054,28.571554759592786,18.853184616533838,28.22531324036069,1.7204259490407665
2015-06-08,102.64289855957031,103.7545545006487,102.64289855957031,103.38400252028924,45469000,107.8120940236478,108.6396642842583,,107.21057293072458,108.06594297527324,31.25019510239747,15.902118996098737,24.117581825606706,1.667489940935472
2015-06-09,103.01343536376953,103.75453921530743,102.27233151223162,102.64288343800057,31575000,107.49712477050313,108.5346741521772,,106.77553885051339,107.88200092958162,25.00024038417962,12.188709093088322,20.141290914767243,1.6939579173886372
2015-06-10,103.38399505615234,104.86620287057747,103.38399505615234,104.49565091697119,37077000,107.25626514763648,108.4482121215671,,106.55839942580539,107.76727084646517,36.1112677964836,17.64961826299727,19.310733364177253,1.7468933553584591
2015-06-11,106.34841918945312,106.71897117269164,104.49565927326056,104.49565927326056,44613000,106.99688028594035,108.34939877166532,,106.36194205568889,107.65654916943946,36.1113078168265,21.29026017127556,19.97057563321002,1.7998299570193836
2015-06-12,107.08953094482422,107.08953094482422,105.60732290406541,106.71897893463452,31448000,106.88571467228766,108.29381634243326,,106.39594649616134,107.62485230970721,43.90258356237128,33.24116807705203,24.394106447824026,1.8792345239377855
2015-06-15,105.97785949707031,107.0895153659207,105.60730754078686,107.0895153659207,23608000,106.79307588019932,108.21353004850009,,106.4620023055849,107.60677238398675,39.47373139841193,44.96770688113719,31.251973258928416,1.879232891932912
2015-06-16,105.23676300048828,105.97786696528046,104.49565903569611,105.97786696528046,27272000,106.70043746971552,108.0961885554851,,106.4158931476505,107.55181358307934,42.85725967395501,47.522306708657645,36.6754177421715,1.8792306926067792
2015-06-17,105.60730743408203,106.34841134590015,105.23675547817297,105.9778593899911,31326000,106.5707434793762,107.99119866917117,,106.37417480352387,107.49875937224972,37.49994976144025,49.225471841549,40.85876910863067,1.8527599309825018
2015-06-18,105.23676300048828,105.97786696528046,105.23676300048828,105.23676300048828,28591000,106.4225230408942,107.8429779727892,,106.26584788848504,107.42258305046863,35.2942557850411,49.48373364824249,43.73375728850127,1.7998239627271329
2015-06-22,105.23676300048828,106.34841894767654,105.23676300048828,105.23676300048828,28278000,106.27430260241218,107.70093289151106,,106.16783818194409,107.3490375210781,38.70977273529815,53.501983665625005,46.989832747542515,1.7204210667930684
2015-06-23,107.08953094482422,107.46008295501392,105.60732290406541,105.97787491425511,37230000,106.14461051976407,107.58976753293604,,106.14974617127302,107.3029421195865,45.161376500021646,59.477555690331336,51.152407061805455,1.7733581788982207
2015-06-24,107.4600601196289,107.4600601196289,106.34840432528792,107.08950818818191,18555000,105.9963885671522,107.57741567253886,,106.23924852822664,107.29577290771967,53.124963132636886,70.60394921338087,57.63625444566393,1.7998245447819912
2015-06-25,108.57173919677734,108.94229120768784,107.46008316404584,107.46008316404584,43496000,105.9778621228007,107.58976767024281,,106.35551991865631,107.30128763505722,60.00007194270426,72.99525149481006,62.75592012871264,1.746889639528003
2015-06-26,108.2011489868164,109.31280462709191,107.83059710672457,108.94225274700007,33561000,105.97785943422295,107.64535009212479,,106.60187815810067,107.3563204635557,75.86199973827227,80.24244521901905,68.58476182548144,1.7204188986809064
2015-06-29,105.90705871582031,107.81873847603367,105.90705871582031,107.436402523991,53014000,105.9025669230725,107.65730740189696,,106.6813574665802,107.35900415223804,66.53791952323373,77.9444141851806,71.70464594538116,1.8578144765452902
2015-06-30,107.4363784790039,107.4363784790039,105.90703501311062,106.28937087958394,45261000,105.8255048644979,107.63779579093843,,106.64402507178062,107.32318485042812,64.4041623580876,68.29773303864089,70.56900830980106,1.861183034245617
2015-07-01,107.8187484741211,108.96575643661174,106.28940452413356,107.05407649912732,32546000,105.82373291045072,107.63102876148052,,106.6830779094206,107.31417940417482,61.05658263078706,63.2353729105408,68.12446317671431,1.8935449002778242
2015-07-02,108.2010726928711,108.5834086387823,107.43640080104869,107.43640080104869,23908000,105.87813237783546,107.6121070937162,,106.75482347986092,107.31826665538681,62.30228853534437,62.506046025832994,66.25165745975387,1.8439743205588621
2015-07-03,108.96575164794922,108.96575164794922,107.05407179447643,108.2010797065601,16093000,106.0263489896058,107.61828143418406,,106.89256309418262,107.34776982569255,57.062082360707855,67.3111975166928,66.60483747873351,1.7952463335523714
2015-07-06,107.4363784790039,108.20105021195056,107.4363784790039,107.81871434547723,20617000,106.2480853287298,107.63661061644807,107.4032078623008,106.98076851181054,107.36349860557713,53.47065782560043,67.86876785837761,67.02614760528155,1.7439958622968246
2015-07-07,107.4363784790039,108.58338607842389,107.4363784790039,107.81871434547723,26349000,106.4698209199892,107.63023581566306,107.43398799048506,107.06057331613961,107.37869277880922,59.79846495285245,66.3607269322661,66.8043407142764,1.640649524382209
2015-07-08,105.52472686767578,107.818742669147,105.52472686767578,107.43640670223513,51986000,106.70949708320093,107.61131335310753,107.48010976510531,107.09636715019349,107.38061801393702,57.45995141503346,62.2288820481587,65.2791878255705,1.725103805363926
2015-07-09,104.37772369384766,105.5247316465273,102.46604377271491,102.46604377271491,53233000,106.60801672598811,107.52807962370117,107.50951543976763,106.65538198463408,107.21677006419327,40.1081891615011,41.48592136543913,57.34809900552671,2.0271937314159296
2015-07-10,104.37772369384766,104.37772369384766,104.37772369384766,104.37772369384766,0,106.60211994701747,107.49523482770941,107.53632404924633,106.43846126320716,107.12217079130738,47.3014691401583,36.964260573196356,50.55348619474993,2.084338300983393
2015-07-13,105.90705871582031,106.67173061990566,104.7600508596923,104.7600508596923,34518000,106.50417354327037,107.45023403759426,107.57558265161724,106.27861206382833,107.04350508510086,46.08618343124111,35.811173045479904,45.639381811659916,2.0893873703785624
2015-07-14,105.90705871582031,107.436402523991,105.52472276377765,106.67173061990566,27536000,106.48328430596962,107.46179855809284,107.646211267684,106.31605205123944,107.03113026293997,48.72302206947775,44.34942690647271,45.20939684326418,2.1746849745874846
2015-07-15,105.90705871582031,106.67173061990566,105.52472276377765,106.289394667863,23295000,106.49886069109873,107.47934254281547,107.72291767810884,106.31351324515809,107.00645328947225,46.424247242941156,48.18020037124052,46.19966468592296,2.124272462917633
2015-07-16,104.37772369384766,107.05407558343349,103.61305172539456,107.05407558343349,36999000,106.55267150077086,107.5096312112365,107.79673269660785,106.3840431843086,107.00803688276942,43.96838319120589,55.649541967843255,49.3496237798964,2.2377226339885516
2015-07-17,107.05406951904297,107.05406951904297,105.52472566877093,105.52472566877093,55781000,106.56706963418499,107.49590298589179,107.86397899653315,106.30220321867294,106.95873503957789,43.902470034180936,52.78593624672362,50.49506126883881,2.1301623399516094
2015-07-20,106.2894058227539,108.58342177576299,105.90706983058573,108.2010857835948,27655000,106.71528577334031,107.50207691012521,107.90103329606096,106.48304958159822,107.0000093058006,55.555644511752995,64.60239617430928,55.19750623732896,2.2394000968167282
2015-07-21,107.4363784790039,108.20105021195056,106.67170674605727,107.81871434547723,19431000,106.80732774490143,107.45864715151784,107.94416522028993,106.61025600692426,107.02719706174094,52.27262027172513,70.5190904953114,60.304700989989776,2.1574710597102813
2015-07-22,106.2894058227539,106.67174181492209,105.52473383841755,106.2894058227539,24620000,106.76732262663002,107.3403219841546,107.97146484834035,106.57969879059742,107.00270663019401,46.808549772354105,66.62059308789676,62.40999835595877,2.2120888002391887
2015-07-23,103.9953842163086,105.14239213045906,103.9953842163086,104.76005615907556,36389000,106.6323212763815,107.1903317888529,107.9829320843945,106.40639920537154,106.92829382909724,40.8163352092057,56.91370493970706,60.57790055054153,2.2393989254515114
2015-07-24,104.76006317138672,105.52473516533846,103.995391177435,105.52473516533846,38194000,106.46144539729842,107.09631718844145,107.98841991685573,106.32243107574992,106.88174104969714,44.000094056784185,54.60914965274671,58.58831691794325,2.2940162654763165
2015-07-27,102.46603393554688,103.61304177810896,102.46603393554688,103.23070583058826,43371000,106.25116056262827,107.00112384364202,107.96861496159069,106.0279806532444,106.76069079031491,39.28577224794222,40.57275779797778,52.58313054462143,2.4305658105028596
